geocodigo,localidade,loc_id,municipio,estado,sigla_uf,data_avist,data_revis,status,latitude,longitude
2100204,Ilha do Livramento,2100204_2,Alcântara,Maranhão,MA,2019-09-25,2019-10-17,Oleo Nao Observado,-2.41784916666667,-44.4224333333333
2408201,Praia de Malembá,2408201_21,Nísia Floresta,Rio Grande do Norte,RN,2019-11-10,2019-11-10,Oleada - Vestigios / Esparsos,-6.13191666666667,-35.0978833333333
2408201,Ponta da Ilha Verde,2408201_22,Nísia Floresta,Rio Grande do Norte,RN,2019-09-12,2019-11-21,Oleo Nao Observado,-6.00858333333333,-35.1057388888889
2100204,Praia de Itatinga,2100204_3,Alcântara,Maranhão,MA,2019-09-22,2019-10-17,Oleo Nao Observado,-2.41160277777778,-44.3939444444444
2914901,Praia de Jeribucaçu,2914901_20,Itacaré,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-14.342275,-39.0007363888889
2914901,Praia Havaizinho,2914901_22,Itacaré,Bahia,BA,2019-11-11,2019-11-13,Oleada - Vestigios / Esparsos,-14.3597805555556,-39.0027888888889
2914901,Praia Itacarezinho,2914901_23,Itacaré,Bahia,BA,2019-11-11,2019-11-13,Oleo Nao Observado,-14.3658527777778,-39.0044861111111
2703601,Praia de Bitingui,2703601_8,Japaratinga,Alagoas,AL,2019-11-17,2019-11-17,Oleada - Vestigios / Esparsos,-9.099475,-35.2586472222222
2103703,Ilha Maiaú,2103703_386,Cururupu,Maranhão,MA,2019-11-20,2019-11-22,Oleada - Vestigios / Esparsos,-1.27720277777778,-44.9000852777778
3204906,Praia de Guriri,3204906_20,São Mateus,Espírito Santo,ES,2019-11-16,2019-11-19,Oleada - Vestigios / Esparsos,-18.8147944444444,-39.7493722222222
2914901,Praia Patizeiro,2914901_26,Itacaré,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-14.4006830555556,-39.0139583333333
2403608,Praia de Jenipabu,2403608_13,Extremoz,Rio Grande do Norte,RN,2019-11-07,2019-11-22,Oleo Nao Observado,-5.695075,-35.1979277777778
2606200,Praia Ponta de Pedras,2606200_1,Goiana,Pernambuco,PE,2019-09-07,2019-11-11,Oleo Nao Observado,-7.632775,-34.8114888888889
3204906,Praia da Barra Nova,3204906_24,São Mateus,Espírito Santo,ES,2019-11-18,2019-11-22,Oleada - Vestigios / Esparsos,-18.9195361111111,-39.7440055555556
2927705,Praia de Arakakaí,2927705_20,Santa Cruz Cabrália,Bahia,BA,2019-11-04,2019-11-14,Oleo Nao Observado,-16.1893472222222,-38.9666472222222
2905404,Segunda Praia,2905404_10,Cairu,Bahia,BA,2019-11-12,2019-11-14,Oleada - Vestigios / Esparsos,-13.3794,-38.911325
2614857,Carneiros,2614857_3,Tamandaré,Pernambuco,PE,2019-09-03,2019-11-09,Oleo Nao Observado,-8.70639722222222,-35.0794166666667
3204906,Praia da Barra Nova,3204906_25,São Mateus,Espírito Santo,ES,2019-11-11,2019-11-11,Oleada - Vestigios / Esparsos,-18.9276583333333,-39.7436666666667
2414407,Perobas,2414407_2,Touros,Rio Grande do Norte,RN,2019-09-11,2019-11-19,Oleo Nao Observado,-5.25523888888889,-35.3905388888889
2927705,Praia de Arakakaí,2927705_21,Santa Cruz Cabrália,Bahia,BA,2019-10-31,2019-11-14,Oleo Nao Observado,-16.2924083333333,-39.0227638888889
2804904,Pontas dos Mangues,2804904_13,Pacatuba,Sergipe,SE,2019-11-07,2019-11-19,Oleo Nao Observado,-10.5810333333333,-36.6019177777778
2414407,Praia de Touros,2414407_3,Touros,Rio Grande do Norte,RN,2019-09-14,2019-11-14,Oleo Nao Observado,-5.19061944444444,-35.4633222222222
3204906,Praia da Barra Nova,3204906_23,São Mateus,Espírito Santo,ES,2019-11-10,2019-11-11,Oleada - Vestigios / Esparsos,-18.9097444444444,-39.744525
2304459,Praia Pontal do Maceió,2304459_7,Fortim,Ceará,CE,2019-11-12,2019-11-21,Oleo Nao Observado,-4.40084555555556,-37.7823638888889
2905404,Quarta Praia,2905404_13,Cairu,Bahia,BA,2019-11-06,2019-11-18,Oleada - Vestigios / Esparsos,-13.4095333333333,-38.904725
2304459,Praia Pontal do Maceió,2304459_8,Fortim,Ceará,CE,2019-11-16,2019-11-21,Oleo Nao Observado,-4.40235166666667,-37.7737888888889
3204906,Praia do Bosque,3204906_17,São Mateus,Espírito Santo,ES,2019-11-13,2019-11-21,Oleada - Vestigios / Esparsos,-18.7901805555556,-39.7488166666667
2414407,Praia do Calcanhar,2414407_1,Touros,Rio Grande do Norte,RN,2019-09-14,2019-10-27,Oleo Nao Observado,-5.16239444444444,-35.4851563888889
3204906,Praia do Bosque,3204906_18,São Mateus,Espírito Santo,ES,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-18.7969027777778,-39.7488416666667
2704500,Maragogi,2704500_18,Maragogi,Alagoas,AL,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-9.02044166666667,-35.2238055555556
2905404,Terceira Praia,2905404_11,Cairu,Bahia,BA,2019-11-07,2019-11-16,Oleada - Manchas,-13.3871694444444,-38.9046194444444
3204906,Praia de Guriri,3204906_15,São Mateus,Espírito Santo,ES,2019-11-17,2019-11-21,Oleada - Vestigios / Esparsos,-18.7719083333333,-39.7481666666667
2304400,Praia de Sabiaguaba,2304400_1,Fortaleza,Ceará,CE,2019-09-26,2019-11-19,Oleo Nao Observado,-3.80233555555556,-38.41405
3204906,Praia do Bosque,3204906_16,São Mateus,Espírito Santo,ES,2019-11-12,2019-11-22,Oleada - Vestigios / Esparsos,-18.7787833333333,-39.7485916666667
2704500,Praia de Peroba,2704500_15,Maragogi,Alagoas,AL,2019-11-06,2019-11-20,Oleo Nao Observado,-8.92590555555556,-35.1594666666667
2804904,Praia da Ponta dos Mangues,2804904_14,Pacatuba,Sergipe,SE,2019-11-18,2019-11-22,Oleada - Vestigios / Esparsos,-10.5846805555556,-36.610325
2414407,Praia Carnaubinhas,2414407_4,Touros,Rio Grande do Norte,RN,2019-10-21,2019-11-12,Oleo Nao Observado,-5.20156333333333,-35.4518366666667
2927408,Praia de Piatã,2927408_9,Salvador,Bahia,BA,2019-11-06,2019-11-21,Oleo Nao Observado,-12.9591055555556,-38.391725
2927705,Praia de Guaiu,2927705_28,Santa Cruz Cabrália,Bahia,BA,2019-11-09,2019-11-12,Oleada - Manchas,-16.2749055555556,-39.0207166666667
2927705,Barra de Belmonte (Praia de Caieira),2927705_29,Santa Cruz Cabrália,Bahia,BA,2019-11-16,2019-11-16,Oleada - Vestigios / Esparsos,-16.2835588888889,-39.0210138888889
2704500,Praia de São Bento,2704500_19,Maragogi,Alagoas,AL,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-9.03678055555556,-35.2306527777778
2703601,Praia de Japaratinga,2703601_1,Japaratinga,Alagoas,AL,2019-11-03,2019-11-16,Oleo Nao Observado,-9.08999722222222,-35.2570972222222
2703601,Praia de Japaratinga,2703601_2,Japaratinga,Alagoas,AL,2019-10-16,2019-11-16,Oleada - Vestigios / Esparsos,-9.08432111111111,-35.2512033333333
2511905,Praia de Tambaba,2511905_1,Pitimbu,Paraíba,PB,2019-08-30,2019-11-19,Oleo Nao Observado,-7.36932472222222,-34.7985444444444
2511905,Praia Bela,2511905_2,Pitimbu,Paraíba,PB,2019-08-30,2019-11-18,Oleo Nao Observado,-7.39642777777778,-34.8044055555556
2703601,Praia do Pontal do Boqueirão,2703601_5,Japaratinga,Alagoas,AL,2019-10-28,2019-11-06,Oleada - Manchas,-9.14118888888889,-35.2869638888889
2919207,Praia Vilas do Atlântico,2919207_1,Lauro de Freitas,Bahia,BA,2019-10-11,2019-10-16,Oleo Nao Observado,-12.895525,-38.2922416666667
2703601,Praia de Bitingui,2703601_6,Japaratinga,Alagoas,AL,2019-10-28,2019-11-16,Oleada - Vestigios / Esparsos,-9.10725277777778,-35.2631277777778
2703601,Barreira do Boqueirão,2703601_3,Japaratinga,Alagoas,AL,2019-10-14,2019-11-16,Oleada - Vestigios / Esparsos,-9.12665833333333,-35.2791388888889
2702306,Lagoa do Pau,2702306_2,Coruripe,Alagoas,AL,2019-09-27,2019-11-22,Oleada - Vestigios / Esparsos,-10.128525,-36.1090694444444
2703601,Foz do Rio Manguba,2703601_4,Japaratinga,Alagoas,AL,2019-10-21,2019-11-01,Oleada - Vestigios / Esparsos,-9.15609444444445,-35.2890527777778
2702306,Mangue da Foz do Rio Coruripe,2702306_3,Coruripe,Alagoas,AL,2019-10-29,2019-11-11,Oleada - Vestigios / Esparsos,-10.1592972222222,-36.1551833333333
2702306,Coruripe,2702306_1,Coruripe,Alagoas,AL,2019-10-12,2019-10-24,Oleada - Vestigios / Esparsos,-10.1727333333333,-36.1674063888889
2304459,Pontal de Maceió,2304459_1,Fortim,Ceará,CE,2019-09-28,2019-11-20,Oleo Nao Observado,-4.42271944444444,-37.7655083333333
2932507,Praia de Itapororoca,2932507_22,Una,Bahia,BA,2019-11-14,2019-11-14,Oleada - Vestigios / Esparsos,-15.2690147222222,-38.9933305555556
2704500,Rio Salgado,2704500_10,Maragogi,Alagoas,AL,2019-10-21,2019-11-21,Oleada - Vestigios / Esparsos,-9.06254166666667,-35.2396222222222
2706505,Praia do Carro Quebrado,2706505_1,Passo de Camaragibe,Alagoas,AL,2019-09-18,2019-11-01,Oleo Nao Observado,-9.34127222222222,-35.4480805555556
2706505,Praia do Morro de Camaragibe,2706505_2,Passo de Camaragibe,Alagoas,AL,2019-10-21,2019-11-01,Oleada - Vestigios / Esparsos,-9.32885555555556,-35.4385083333333
2927408,Praia dos Artistas,2927408_1,Salvador,Bahia,BA,2019-10-11,2019-11-19,Oleo Nao Observado,-12.9742472222222,-38.4142944444444
2414209,Sibaúma/Das Minas,2414209_2,Tibau do Sul,Rio Grande do Norte,RN,2019-09-11,2019-11-04,Oleada - Vestigios / Esparsos,-6.26163611111111,-35.0379555555556
2704500,Rio Persinunga,2704500_13,Maragogi,Alagoas,AL,2019-10-29,2019-11-20,Oleada - Vestigios / Esparsos,-8.91138611111111,-35.1522619444444
2414209,Praia de Cacimbinhas,2414209_3,Tibau do Sul,Rio Grande do Norte,RN,2019-10-24,2019-11-14,Oleo Nao Observado,-6.20447222222222,-35.0808972222222
2927408,Praia da Armação,2927408_4,Salvador,Bahia,BA,2019-10-24,2019-11-21,Oleo Nao Observado,-12.9894833333333,-38.4356575
2704500,Praia de Maragogi,2704500_11,Maragogi,Alagoas,AL,2019-11-01,2019-11-20,Oleo Nao Observado,-9.00558611111111,-35.2137055555556
2414209,Pipa,2414209_1,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-11-22,Oleo Nao Observado,-6.22779166666667,-35.0511447222222
2704500,Barra dos Coqueiros,2704500_12,Maragogi,Alagoas,AL,2019-10-20,2019-11-20,Oleo Nao Observado,-8.96692694444445,-35.1760277777778
2932903,Praia de Guaibim,2932903_1,Valença,Bahia,BA,2019-10-24,2019-11-13,Oleada - Vestigios / Esparsos,-13.2867138888889,-38.963475
2414209,Pirambu,2414209_6,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-11-22,Oleo Nao Observado,-6.18756388888889,-35.0850436111111
2706505,Praia do Marceneiro,2706505_3,Passo de Camaragibe,Alagoas,AL,2019-10-26,2019-11-10,Oleada - Vestigios / Esparsos,-9.29689444444444,-35.3945333333333
2927408,Bom Despacho,2927408_2,Salvador,Bahia,BA,2019-10-18,2019-11-08,Oleo Nao Observado,-12.9076333333333,-38.6301861111111
2414209,Lagoa Guaraíras,2414209_7,Tibau do Sul,Rio Grande do Norte,RN,2019-10-30,2019-11-22,Oleo Nao Observado,-6.18109444444444,-35.0924666666667
2927408,Praia do Corsário,2927408_3,Salvador,Bahia,BA,2019-10-11,2019-11-21,Oleo Nao Observado,-12.9692419444444,-38.4068111111111
2932903,Praia de Guaibim,2932903_4,Valença,Bahia,BA,2019-11-07,2019-11-13,Oleada - Vestigios / Esparsos,-13.3226555555556,-38.9676825
2414209,Praia do Madeiro,2414209_4,Tibau do Sul,Rio Grande do Norte,RN,2019-10-28,2019-11-14,Oleo Nao Observado,-6.22298333333333,-35.0670613888889
2932507,Ilha de Comandatuba (Barra Norte e Barra Sul),2932507_29,Una,Bahia,BA,2019-11-06,2019-11-19,Oleada - Vestigios / Esparsos,-15.3500611111111,-38.9801166666667
2414209,Praia do Amor,2414209_5,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-11-22,Oleo Nao Observado,-6.229025,-35.04285
2414209,Foz do Rio Catu,2414209_8,Tibau do Sul,Rio Grande do Norte,RN,2019-09-12,2019-11-22,Oleo Nao Observado,-6.28943333333333,-35.0345791666667
2927705,Praia de Mogiquiçaba,2927705_15,Santa Cruz Cabrália,Bahia,BA,2019-11-10,2019-11-11,Oleo Nao Observado,-16.2434444444444,-39.0102694444444
2414209,Praia do Giz,2414209_9,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-11-22,Oleo Nao Observado,-6.18440333333333,-35.0890611111111
2905404,Praia de Tassimirim,2905404_45,Cairu,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestigios / Esparsos,-13.5803777777778,-38.9134972222222
2205706,Luís Correia,2205706_4,Luís Correia,Piauí,PI,2019-09-30,2019-11-21,Oleo Nao Observado,-2.90029,-41.6062055555556
2205706,Praia Peito de Moça,2205706_5,Luís Correia,Piauí,PI,2019-09-30,2019-11-14,Oleada - Vestigios / Esparsos,-2.90394722222222,-41.5979888888889
2905404,Praia do Pontal,2905404_39,Cairu,Bahia,BA,2019-11-10,2019-11-10,Oleada - Vestigios / Esparsos,-13.5038194444444,-38.9171922222222
2205706,Atalaia,2205706_3,Luís Correia,Piauí,PI,2019-09-30,2019-11-21,Oleada - Vestigios / Esparsos,-2.88353916666667,-41.6375944444444
2205706,Praia de Atalaia,2205706_9,Luís Correia,Piauí,PI,2019-11-15,2019-11-19,Oleo Nao Observado,-2.87730833333333,-41.6443388888889
2205706,Praia do Coqueiro,2205706_6,Luís Correia,Piauí,PI,2019-09-30,2019-11-21,Oleo Nao Observado,-2.90429722222222,-41.5721194444444
2205706,Praia do Arrombado,2205706_7,Luís Correia,Piauí,PI,2019-09-27,2019-09-27,Oleo Nao Observado,-2.91119722222222,-41.5221888888889
2925501,Praia da Barra (Novo Prado),2925501_1,Prado,Bahia,BA,2019-11-04,2019-11-12,Oleo Nao Observado,-17.3352180555556,-39.2179005555556
2100907,Manguezais da Ilha do Caju,2100907_35,Araioses,Maranhão,MA,2019-11-16,2019-11-17,Oleada - Vestigios / Esparsos,-2.72418333333333,-42.0462472222222
3204906,Córrego Barra Nova,3204906_43,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-21,Oleada - Vestigios / Esparsos,-18.960025,-39.7485222222222
3204906,Praia de Urussuquara,3204906_40,São Mateus,Espírito Santo,ES,2019-11-10,2019-11-13,Oleo Nao Observado,-19.07265,-39.7224027777778
3204906,Praia de Urussuquara,3204906_41,São Mateus,Espírito Santo,ES,2019-11-13,2019-11-16,Oleada - Vestigios / Esparsos,-19.0818527777778,-39.7220277777778
2932903,Praia de Guaibim,2932903_22,Valença,Bahia,BA,2019-11-05,2019-11-13,Oleada - Vestigios / Esparsos,-13.2678497222222,-38.9585833333333
2503209,Praia de Camboinha,2503209_3,Cabedelo,Paraíba,PB,2019-09-01,2019-11-17,Oleo Nao Observado,-7.00517222222222,-34.8256916666667
2503209,Praia de Intermares,2503209_1,Cabedelo,Paraíba,PB,2019-09-01,2019-11-17,Oleo Nao Observado,-7.04602222222222,-34.8407972222222
3204906,Praia de Urussuquara,3204906_37,São Mateus,Espírito Santo,ES,2019-11-14,2019-11-14,Oleada - Vestigios / Esparsos,-19.0356336111111,-39.7282583333333
2503209,Praia do Poço,2503209_2,Cabedelo,Paraíba,PB,2019-09-01,2019-11-20,Oleo Nao Observado,-7.02218055555556,-34.8296194444444
3204906,Praia de Urussuquara,3204906_38,São Mateus,Espírito Santo,ES,2019-11-09,2019-11-13,Oleo Nao Observado,-19.0450416666667,-39.7267944444444
2704708,Ponta da Barra,2704708_15,Marechal Deodoro,Alagoas,AL,2019-10-13,2019-11-11,Oleada - Vestigios / Esparsos,-9.71639444444444,-35.7985694444444
2910503,Foz do Rio Subauma,2910503_2,Entre Rios,Bahia,BA,2019-10-07,2019-11-21,Oleada - Vestigios / Esparsos,-12.2261861111111,-37.7624416666667
2910503,Praia da Subauma,2910503_3,Entre Rios,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-12.2336080555556,-37.767465
2910503,Praia de Massarandupio,2910503_1,Entre Rios,Bahia,BA,2019-10-11,2019-11-15,Oleada - Vestigios / Esparsos,-12.312675,-37.8279805555556
2100907,Ilha dos Poldros,2100907_23,Araioses,Maranhão,MA,2019-09-16,2019-11-10,Oleo Nao Observado,-2.72313888888889,-41.8551222222222
2100907,Ilha dos Poldros,2100907_24,Araioses,Maranhão,MA,2019-09-20,2019-11-10,Oleo Nao Observado,-2.73817222222222,-41.7952638888889
2914901,Praia da Coroinha,2914901_1,Itacaré,Bahia,BA,2019-11-01,2019-11-18,Oleo Nao Observado,-14.2766555555556,-38.9957777777778
2914901,Praia da Concha,2914901_5,Itacaré,Bahia,BA,2019-11-08,2019-11-14,Oleada - Vestigios / Esparsos,-14.2766166666667,-38.9872027777778
2914901,Itacaré,2914901_2,Itacaré,Bahia,BA,2019-10-19,2019-10-28,Oleada - Manchas,-14.382875,-39.0099944444444
2914901,Praia do Pontal,2914901_3,Itacaré,Bahia,BA,2019-11-01,NA,Oleada - Vestigios / Esparsos,-14.2706055555556,-38.9933055555556
2300200,Espraiado,2300200_24,Acaraú,Ceará,CE,2019-11-10,2019-11-17,Oleo Nao Observado,-2.85549722222222,-39.9571611111111
3201605,Praia de Itaúnas,3201605_6,Conceição da Barra,Espírito Santo,ES,2019-11-13,2019-11-19,Oleada - Vestigios / Esparsos,-18.356425,-39.6728861111111
3201605,Praia de Itaúnas,3201605_4,Conceição da Barra,Espírito Santo,ES,2019-11-14,2019-11-22,Oleada - Vestigios / Esparsos,-18.3474972222222,-39.6688202777778
3201605,Praia de Itaúnas,3201605_9,Conceição da Barra,Espírito Santo,ES,2019-11-17,2019-11-19,Oleada - Vestigios / Esparsos,-18.3814583333333,-39.6849641666667
2704500,Praia de Peroba,2704500_1,Maragogi,Alagoas,AL,2019-11-03,2019-11-20,Oleo Nao Observado,-8.9495,-35.1709361111111
2704500,Praia do Antunes,2704500_4,Maragogi,Alagoas,AL,2019-10-16,2019-11-20,Oleo Nao Observado,-8.97514166666667,-35.1803722222222
2910602,Foz do Rio Inhampube,2910602_11,Esplanada,Bahia,BA,2019-10-07,2019-11-14,Oleada - Vestigios / Esparsos,-12.0999388888889,-37.6866583333333
2704500,Praia de Burgalhau,2704500_5,Maragogi,Alagoas,AL,2019-10-21,2019-11-20,Oleo Nao Observado,-8.99898333333333,-35.2072388888889
2704500,Manguezal do rio Maragogi,2704500_2,Maragogi,Alagoas,AL,2019-11-01,NA,Oleo Nao Observado,-9.02651944444444,-35.2253722222222
2704500,Barra Grande (norte),2704500_3,Maragogi,Alagoas,AL,2019-10-16,2019-11-20,Oleada - Vestigios / Esparsos,-8.91839305555555,-35.153575
2607901,Praia da Barra da Jangada,2607901_1,Jaboatão dos Guararapes,Pernambuco,PE,2019-11-04,2019-11-17,Oleo Nao Observado,-8.22107222222222,-34.923
2704500,Praia do Camacho,2704500_8,Maragogi,Alagoas,AL,2019-10-23,2019-11-04,Oleo Nao Observado,-9.032025,-35.2278166666667
2607901,Piedade,2607901_2,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-11-02,Oleo Nao Observado,-8.17760833333333,-34.9159527777778
2704500,Centro,2704500_9,Maragogi,Alagoas,AL,2019-10-21,2019-11-20,Oleada - Vestigios / Esparsos,-9.01254166666667,-35.2196638888889
2704500,Ponta do Mangue,2704500_6,Maragogi,Alagoas,AL,2019-10-16,2019-11-20,Oleo Nao Observado,-8.95812222222222,-35.1732444444444
2704500,Praia da Peroba,2704500_7,Maragogi,Alagoas,AL,2019-10-18,2019-11-16,Oleo Nao Observado,-8.93205277777778,-35.1649583333333
2100907,Ilha dos Poldros,2100907_51,Araioses,Maranhão,MA,2019-11-10,2019-11-13,Oleada - Vestigios / Esparsos,-2.71975,-41.9093916666667
2607901,Barra da Jangada,2607901_3,Jaboatão dos Guararapes,Pernambuco,PE,2019-10-24,2019-10-31,Oleo Nao Observado,-8.21329444444445,-34.9188058333333
2607901,Candeias,2607901_4,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-11-16,Oleo Nao Observado,-8.1948,-34.9179158333333
2903409,Praia de Barra Velha,2903409_5,Belmonte,Bahia,BA,2019-10-29,2019-11-17,Oleada - Vestigios / Esparsos,-15.8160694444444,-38.8700777777778
2903409,Praia de Mogiquiçaba,2903409_6,Belmonte,Bahia,BA,2019-11-04,2019-11-14,Oleo Nao Observado,-16.0897611111111,-38.9499111111111
2704500,Praia do Salgado,2704500_22,Maragogi,Alagoas,AL,2019-11-16,2019-11-21,Oleada - Vestigios / Esparsos,-9.06979444444444,-35.2404
2704500,Barra Grande (sul),2704500_23,Maragogi,Alagoas,AL,2019-10-17,2019-11-05,Oleo Nao Observado,-8.99269444444444,-35.2002475
2903409,Praia do Mar Moreno,2903409_4,Belmonte,Bahia,BA,2019-11-02,2019-11-02,Oleo Nao Observado,-15.8554666666667,-38.8579416666667
2903409,Ilha do Delta do Jequitinhonha,2903409_9,Belmonte,Bahia,BA,2019-11-15,2019-11-15,Oleada - Vestigios / Esparsos,-15.7746527777778,-38.8899694444444
2601409,Ponta das Ilhotas,2601409_1,Barreiros,Pernambuco,PE,2019-10-18,2019-11-14,Oleada - Vestigios / Esparsos,-8.78363444444444,-35.104025
2917300,Ponta do Contrato,2917300_2,Ituberá,Bahia,BA,2019-10-29,NA,Oleada - Manchas,-13.81075,-39.0562722222222
2601409,Praia do Porto,2601409_2,Barreiros,Pernambuco,PE,2019-10-29,2019-11-01,Oleada - Vestigios / Esparsos,-8.81081666666667,-35.1210472222222
2917300,Sirinhaém,2917300_1,Ituberá,Bahia,BA,2019-10-26,2019-11-03,Oleada - Vestigios / Esparsos,-13.7900694444444,-38.9980666666667
2601409,Várzea do Una,2601409_3,Barreiros,Pernambuco,PE,2019-10-28,2019-11-18,Oleada - Manchas,-8.84556388888889,-35.1366277777778
2917300,Praia de Pratigi,2917300_7,Ituberá,Bahia,BA,2019-11-05,2019-11-15,Oleada - Vestigios / Esparsos,-13.7817833333333,-39.0007663888889
2917300,Praia de Pratigi,2917300_4,Ituberá,Bahia,BA,2019-11-16,2019-11-16,Oleada - Vestigios / Esparsos,-13.7544333333333,-38.9980694444444
2917300,Praia de Pratigi,2917300_8,Ituberá,Bahia,BA,2019-11-09,2019-11-15,Oleada - Vestigios / Esparsos,-13.799575,-38.9956333333333
2917300,Praia de Pratigi,2917300_9,Ituberá,Bahia,BA,2019-11-12,2019-11-15,Oleada - Vestigios / Esparsos,-13.8076027777778,-38.9918916666667
2903409,Praia de Guaiu,2903409_1,Belmonte,Bahia,BA,2019-11-01,2019-11-15,Oleo Nao Observado,-16.0843202777778,-38.946525
2903409,Barra de Peso e praia do Joabe,2903409_2,Belmonte,Bahia,BA,2019-11-14,2019-11-15,Oleada - Vestigios / Esparsos,-15.782725,-38.8867027777778
2301000,Praia da Prainha,2301000_24,Aquiraz,Ceará,CE,2019-09-10,2019-11-21,Oleo Nao Observado,-3.89933888888889,-38.3481111111111
2800308,Praia de Atalaia,2800308_10,Aracaju,Sergipe,SE,2019-11-13,2019-11-14,Oleada - Vestigios / Esparsos,-10.9880194444444,-37.0436
2800308,Praia da Cinelândia,2800308_11,Aracaju,Sergipe,SE,2019-11-12,2019-11-20,Oleada - Vestigios / Esparsos,-10.9942861111111,-37.05023
2800308,Praia dos Náufragos,2800308_14,Aracaju,Sergipe,SE,2019-11-14,2019-11-21,Oleada - Vestigios / Esparsos,-11.0238277777778,-37.0732611111111
2800308,Praia do Mosqueiro,2800308_15,Aracaju,Sergipe,SE,2019-11-05,2019-11-20,Oleada - Vestigios / Esparsos,-11.0311666666667,-37.0784305555556
2800308,Praia de Aruanã,2800308_12,Aracaju,Sergipe,SE,2019-11-06,2019-11-18,Oleada - Vestigios / Esparsos,-11.0013863888889,-37.0565138888889
2800308,Praia de Atalaia,2800308_13,Aracaju,Sergipe,SE,2019-11-14,2019-11-20,Oleada - Vestigios / Esparsos,-11.0081638888889,-37.0618166666667
2800308,Praia dos Náufragos,2800308_18,Aracaju,Sergipe,SE,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-11.0605888888889,-37.0980861111111
2800308,Praia dos Náufragos,2800308_19,Aracaju,Sergipe,SE,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-11.0685461111111,-37.1034916666667
2800308,Praia dos Náufragos,2800308_16,Aracaju,Sergipe,SE,2019-11-14,2019-11-20,Oleada - Vestigios / Esparsos,-11.0382555555556,-37.0832527777778
2800308,Praia dos Náufragos,2800308_17,Aracaju,Sergipe,SE,2019-11-14,2019-11-19,Oleada - Vestigios / Esparsos,-11.0532888888889,-37.0933638888889
2307254,Malhada,2307254_1,Jijoca de Jericoacoara,Ceará,CE,2019-09-26,2019-10-03,Oleo Nao Observado,-2.79075833333333,-40.5186191666667
2905404,Quinta Praia (Praia do Encanto),2905404_71,Cairu,Bahia,BA,2019-11-05,2019-11-18,Oleada - Vestigios / Esparsos,-13.4359827777778,-38.9011186111111
2905404,Quinta Praia (Praia do Encanto),2905404_70,Cairu,Bahia,BA,2019-11-17,2019-11-17,Oleada - Vestigios / Esparsos,-13.4414611111111,-38.89795
2914901,Praia Engenhoca,2914901_8,Itacaré,Bahia,BA,2019-10-28,2019-11-13,Oleada - Vestigios / Esparsos,-14.3535416666667,-39.0020430555556
2914901,Eco Village,2914901_6,Itacaré,Bahia,BA,2019-11-14,2019-11-14,Oleada - Vestigios / Esparsos,-14.3165805555556,-38.9920611111111
2914901,Praia da Ribeira,2914901_7,Itacaré,Bahia,BA,2019-10-30,2019-11-19,Oleada - Vestigios / Esparsos,-14.2909944444444,-38.9831972222222
2913457,Ponta dos Tubarões,2913457_10,Igrapiúna,Bahia,BA,2019-11-10,2019-11-21,Oleada - Vestigios / Esparsos,-13.8861472222222,-39.0155194444444
2702306,"Miai de cima, miai de baixo - Coruripe e praia do Toco - feliz deserto",2702306_31,Coruripe,Alagoas,AL,2019-11-07,2019-11-07,Oleada - Vestigios / Esparsos,-10.2303416666667,-36.22535
2702306,Pontal do Coruripe,2702306_37,Coruripe,Alagoas,AL,2019-09-27,2019-11-22,Oleo Nao Observado,-10.1617305555556,-36.1349844444444
2302206,Praia da Barra de Sucatinga,2302206_20,Beberibe,Ceará,CE,2019-11-05,2019-11-22,Oleo Nao Observado,-4.22251666666667,-38.0382444444444
2906303,Praia da Barra do Albino,2906303_29,Canavieiras,Bahia,BA,2019-11-11,2019-11-15,Oleada - Vestigios / Esparsos,-15.5904694444444,-38.9427055555556
2908606,Poças e Siribinha até a foz do Rio Itapicuru,2908606_23,Conde,Bahia,BA,2019-11-09,2019-11-14,Oleada - Vestigios / Esparsos,-11.8020675,-37.5405583333333
2103703,Ilha Caçacueira,2103703_1,Cururupu,Maranhão,MA,2019-10-10,2019-11-02,Oleo Nao Observado,-1.48079722222222,-44.7460722222222
2908606,Sítio do Conde,2908606_18,Conde,Bahia,BA,2019-10-04,2019-11-17,Oleada - Vestigios / Esparsos,-11.8522541666667,-37.563625
2703759,Lagoa Azeda,2703759_1,Jequiá da Praia,Alagoas,AL,2019-10-22,2019-11-16,Oleo Nao Observado,-9.97415,-35.9810305555556
