geocodigo,localidade,loc_id,municipio,estado,sigla_uf,data_avist,data_revis,status,latitude,longitude
2408102,Redinha,2408102_1,Natal,Rio Grande do Norte,RN,2019-09-20,2019-11-11,Óleo - Não Observado,-5.75245277777778,-35.2011861111111
2802106,Praia do Saco (2),2802106_6,Estância,Sergipe,SE,2019-11-02,2019-11-10,Oleada - Vestígios/Esparsos,-11.4255305555556,-37.3178055555556
2802106,Praia do Saco (1),2802106_5,Estância,Sergipe,SE,2019-09-03,2019-11-04,Óleo - Não Observado,-11.3905527777778,-37.3095416666667
2408102,Praia do Forte,2408102_4,Natal,Rio Grande do Norte,RN,2019-09-17,2019-11-09,Óleo - Não Observado,-5.766225,-35.1948361111111
2704302,Praia Angra de Ipioca,2704302_7,Maceió,Alagoas,AL,2019-11-05,2019-11-05,Oleada - Vestígios/Esparsos,-9.49916666666667,-35.5745805555556
2110278,Praia dos Lençóis Maranhenses,2110278_27,Santo Amaro do Maranhão,Maranhão,MA,2019-11-06,2019-11-08,Oleada - Vestígios/Esparsos,-2.40243611111111,-43.1435527777778
2408102,Praia de Areia Preta,2408102_3,Natal,Rio Grande do Norte,RN,2019-09-17,2019-11-09,Óleo - Não Observado,-5.79022777777778,-35.1875888888889
2906907,Ilha de Santa Bárbara,2906907_6,Caravelas,Bahia,BA,2019-11-02,2019-11-09,Oleada - Vestígios/Esparsos,-17.9627527777778,-38.69455
2101707,Atins,2101707_2,Barreirinhas,Maranhão,MA,2019-09-20,2019-09-28,Óleo - Não Observado,-2.56673611111111,-42.7494027777778
2906907,Praia do Grauçá,2906907_5,Caravelas,Bahia,BA,2019-11-03,2019-11-04,Oleada - Vestígios/Esparsos,-17.7344166666667,-39.1857472222222
2802106,Mangue,2802106_2,Estância,Sergipe,SE,2019-10-12,2019-11-07,Oleada - Vestígios/Esparsos,-11.4351277777778,-37.4073055555556
2802106,Praia do Saco (3),2802106_1,Estância,Sergipe,SE,2019-11-04,2019-11-05,Oleada - Vestígios/Esparsos,-11.4292416666667,-37.3390083333333
2905404,Praia do Pontal,2905404_39,Cairu,Bahia,BA,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-13.5039027777778,-38.9170611111111
2704302,Ipioca,2704302_3,Maceió,Alagoas,AL,2019-09-17,2019-11-01,Óleo - Não Observado,-9.548025,-35.617275
2704302,Praia de Guaxuma,2704302_2,Maceió,Alagoas,AL,2019-10-25,NA,Oleada - Vestígios/Esparsos,-9.59307777777778,-35.6685083333333
2923001,Praia do Pontal da Barra,2923001_1,Nova Viçosa,Bahia,BA,2019-11-03,2019-11-11,Óleo - Não Observado,-17.8991833333333,-39.3583333333333
2927408,Praia de Piatã,2927408_9,Salvador,Bahia,BA,2019-11-06,2019-11-10,Óleo - Não Observado,-12.9591194444444,-38.3917527777778
2408102,Via Costeira,2408102_6,Natal,Rio Grande do Norte,RN,2019-09-07,2019-11-10,Óleo - Não Observado,-5.81289166666667,-35.1823722222222
2408102,Praia de Alagamar,2408102_5,Natal,Rio Grande do Norte,RN,2019-09-24,2019-09-24,Oleada - Vestígios/Esparsos,-5.89188055555556,-35.15425
2921005,Costa do Sauípe,2921005_17,Mata de São João,Bahia,BA,2019-10-20,2019-11-05,Oleada - Vestígios/Esparsos,-12.4398361111111,-37.916775
2923001,Costa do atlantico,2923001_6,Nova Viçosa,Bahia,BA,2019-11-03,2019-11-08,Óleo - Não Observado,-17.9733305555556,-39.4713861111111
2507507,Praia do Bessa,2507507_4,João Pessoa,Paraíba,PB,2019-11-06,2019-11-10,Óleo - Não Observado,-7.07065833333333,-34.8342888888889
2921005,Santo Antônio,2921005_18,Mata de São João,Bahia,BA,2019-10-01,2019-10-25,Oleada - Vestígios/Esparsos,-12.4608972222222,-37.9334277777778
2706802,Foz do Rio São Francisco,2706802_22,Piaçabuçu,Alagoas,AL,2019-10-09,2019-11-11,Oleada - Vestígios/Esparsos,-10.4954305555556,-36.3927138888889
2917300,Praia de Pratigi,2917300_11,Ituberá,Bahia,BA,2019-11-07,2019-11-09,Oleada - Vestígios/Esparsos,-13.7191472222222,-38.9884416666667
2300200,Praia da Taíba,2300200_24,Acaraú,Ceará,CE,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-2.853775,-39.9585083333333
2300200,Praia da Taíba,2300200_23,Acaraú,Ceará,CE,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-2.85686111111111,-39.9570583333333
2700607,Praia do Gunga,2700607_3,Barra de São Miguel,Alagoas,AL,2019-09-22,2019-11-07,Oleada - Vestígios/Esparsos,-9.86557777777778,-35.9057944444444
2700607,Barra de São Miguel,2700607_2,Barra de São Miguel,Alagoas,AL,2019-09-19,2019-11-07,Oleada - Vestígios/Esparsos,-9.825675,-35.8789222222222
2607208,Praia de Nossa Senhora do Ó,2607208_11,Ipojuca,Pernambuco,PE,2019-09-02,2019-10-28,Oleada - Vestígios/Esparsos,-8.44339444444444,-34.9814944444444
2700607,Praia do Barramar,2700607_5,Barra de São Miguel,Alagoas,AL,2019-11-06,2019-11-06,Oleada - Vestígios/Esparsos,-9.81786666666667,-35.8742861111111
2607208,Ilha do Francês/Suape,2607208_10,Ipojuca,Pernambuco,PE,2019-10-31,NA,Oleada - Vestígios/Esparsos,-8.37689722222222,-34.9578916666667
2802106,Praia do Saco,2802106_21,Estância,Sergipe,SE,2019-11-07,2019-11-10,Oleada - Vestígios/Esparsos,-11.4346277777778,-37.3572305555556
2402204,Barra do Cunhaú,2402204_1,Canguaretama,Rio Grande do Norte,RN,2019-09-10,2019-11-11,Oleada - Vestígios/Esparsos,-6.29826388888889,-35.0331611111111
2700607,Lot. Encontro do Mar,2700607_4,Barra de São Miguel,Alagoas,AL,2019-09-21,2019-10-27,Óleo - Não Observado,-9.78758611111111,-35.8543944444444
3204906,Praia da Barra Nova,3204906_1,São Mateus,Espírito Santo,ES,2019-11-08,2019-11-09,Oleada - Vestígios/Esparsos,-18.8441583333333,-39.7505027777778
2700607,Praia Bonita,2700607_1,Barra de São Miguel,Alagoas,AL,2019-10-21,2019-11-06,Oleada - Vestígios/Esparsos,-9.84443611111111,-35.8957083333333
2920700,Praia do Casssange,2920700_1,Maraú,Bahia,BA,2019-11-01,NA,Oleada - Vestígios/Esparsos,-13.9997083333333,-38.9441361111111
2704500,Barra Grande (sul),2704500_23,Maragogi,Alagoas,AL,2019-10-17,2019-11-05,Óleo - Não Observado,-8.99292222222222,-35.2005444444444
2920700,Arandi-Algodões,2920700_3,Maraú,Bahia,BA,2019-10-29,2019-11-08,Oleada - Vestígios/Esparsos,-14.0697638888889,-38.9554444444444
2920700,Ponta da Folha,2920700_2,Maraú,Bahia,BA,2019-10-31,NA,Oleada - Vestígios/Esparsos,-14.1388194444444,-38.9753666666667
2614857,Carneiros,2614857_3,Tamandaré,Pernambuco,PE,2019-09-03,2019-11-09,Óleo - Não Observado,-8.70634722222222,-35.0792666666667
2704708,Ponta da Barra,2704708_15,Marechal Deodoro,Alagoas,AL,2019-10-13,2019-11-11,Oleada - Vestígios/Esparsos,-9.71614166666667,-35.7982027777778
2905701,Praia de Busca Vida,2905701_38,Camaçari,Bahia,BA,2019-10-24,2019-11-10,Óleo - Não Observado,-12.8598888888889,-38.2532361111111
2927408,Rio Vermelho,2927408_21,Salvador,Bahia,BA,2019-10-17,2019-11-10,Óleo - Não Observado,-13.0135611111111,-38.4920083333333
2927408,Pituba,2927408_20,Salvador,Bahia,BA,2019-10-16,2019-11-08,Óleo - Não Observado,-13.0110833333333,-38.4652361111111
2927408,Praia do Corsário,2927408_3,Salvador,Bahia,BA,2019-10-11,2019-11-10,Óleo - Não Observado,-12.9691083333333,-38.4066055555556
2927408,Bom Despacho,2927408_2,Salvador,Bahia,BA,2019-10-18,2019-11-08,Óleo - Não Observado,-12.9076361111111,-38.6301861111111
2927408,Praia da Armação,2927408_4,Salvador,Bahia,BA,2019-10-24,2019-11-10,Óleo - Não Observado,-12.9893833333333,-38.4355138888889
2927408,Praia dos Artistas,2927408_1,Salvador,Bahia,BA,2019-10-11,2019-11-06,Óleo - Não Observado,-12.9742055555556,-38.4141722222222
2706802,Praia do Peba,2706802_12,Piaçabuçu,Alagoas,AL,2019-11-07,2019-11-07,Oleada - Manchas,-10.415875,-36.342675
2503209,Praia Formosa,2503209_17,Cabedelo,Paraíba,PB,2019-09-01,2019-11-10,Óleo - Não Observado,-6.96830277777778,-34.8299444444444
2708709,Praia de Porto da Rua,2708709_1,São Miguel dos Milagres,Alagoas,AL,2019-10-29,2019-11-03,Óleo - Não Observado,-9.24388333333333,-35.347133333333304
3203205,Praia de Barra Seca,3203205_43,Linhares,Espírito Santo,ES,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-19.0985916666667,-39.7193194444444
2607604,Praia do Forte Orange,2607604_17,Ilha de Itamaracá,Pernambuco,PE,2019-09-02,2019-11-08,Óleo - Não Observado,-7.81103611111111,-34.8386222222222
2910503,Porto de Sauípe,2910503_10,Entre Rios,Bahia,BA,2019-10-09,2019-11-11,Oleada - Vestígios/Esparsos,-12.3886722222222,-37.8794
2507507,Praia de Tambaú,2507507_1,João Pessoa,Paraíba,PB,2019-09-01,2019-11-09,Óleo - Não Observado,-7.11040277777778,-34.8232194444444
2910503,Praia de Siribinha,2910503_11,Entre Rios,Bahia,BA,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-12.2407083333333,-37.7727805555556
3204906,Praia de Urussuquara,3204906_35,São Mateus,Espírito Santo,ES,2019-11-09,2019-11-10,Oleada - Vestígios/Esparsos,-19.0177638888889,-39.7307222222222
2805307,Praia Pirambu,2805307_22,Pirambu,Sergipe,SE,2019-11-09,2019-11-09,Oleada - Vestígios/Esparsos,-10.6868333333333,-36.783325
2805307,Praia Pirambu,2805307_21,Pirambu,Sergipe,SE,2019-11-07,2019-11-07,Oleada - Vestígios/Esparsos,-10.6823833333333,-36.7753805555556
2413201,Praia de Barreta,2413201_2,Senador Georgino Avelino,Rio Grande do Norte,RN,2019-11-05,2019-11-11,Óleo - Não Observado,-6.14023888888889,-35.0984638888889
2507507,Praia do Cabo Branco,2507507_2,João Pessoa,Paraíba,PB,2019-09-01,2019-11-03,Óleo - Não Observado,-7.14324444444444,-34.8130944444444
2413201,Praia de Malembá,2413201_1,Senador Georgino Avelino,Rio Grande do Norte,RN,2019-11-01,2019-11-09,Óleo - Não Observado,-6.17602777777778,-35.0961944444444
2803203,Mangue,2803203_1,Itaporanga D'ajuda,Sergipe,SE,2019-10-12,2019-10-30,Oleada - Manchas,-11.1140277777778,-37.1680722222222
2805307,Praia da Ponta dos Mangues,2805307_8,Pirambu,Sergipe,SE,2019-11-07,2019-11-07,Oleada - Vestígios/Esparsos,-10.6266583333333,-36.6704944444444
2910503,Praia de Massarandupió,2910503_15,Entre Rios,Bahia,BA,2019-11-07,2019-11-07,Oleada - Vestígios/Esparsos,-12.3201333333333,-37.833280555555604
2803203,Praia Caueira,2803203_9,Itaporanga D'ajuda,Sergipe,SE,2019-11-07,2019-11-07,Oleada - Vestígios/Esparsos,-11.2134944444444,-37.1985611111111
2803203,Caueira,2803203_3,Itaporanga D'ajuda,Sergipe,SE,2019-10-03,2019-11-08,Oleada - Vestígios/Esparsos,-11.2201305555556,-37.2045083333333
2702702,Praia de Flexeiras,2702702_1,Feliz Deserto,Alagoas,AL,2019-10-21,2019-11-04,Oleada - Vestígios/Esparsos,-10.3189833333333,-36.3009638888889
2803203,Praia Caueira,2803203_2,Itaporanga D'ajuda,Sergipe,SE,2019-11-04,2019-11-11,Oleada - Vestígios/Esparsos,-11.2071416666667,-37.1918583333333
2927408,Pedra do Sal,2927408_16,Salvador,Bahia,BA,2019-10-16,2019-11-10,Óleo - Não Observado,-12.9529,-38.3464166666667
2927408,Ondina,2927408_15,Salvador,Bahia,BA,2019-10-19,2019-11-09,Óleo - Não Observado,-13.0114027777778,-38.5130194444444
2803203,Coqueirinho,2803203_4,Itaporanga D'ajuda,Sergipe,SE,2019-10-30,2019-10-31,Oleada - Vestígios/Esparsos,-11.1802611111111,-37.1665972222222
2927408,Jardim de Alah,2927408_18,Salvador,Bahia,BA,2019-10-16,2019-11-10,Óleo - Não Observado,-12.9995944444444,-38.4465555555556
2927408,Praia Jardim dos Namorados,2927408_17,Salvador,Bahia,BA,2019-10-16,2019-11-11,Óleo - Não Observado,-13.0044805555556,-38.4519888888889
2401404,Sagi,2401404_2,Baía Formosa,Rio Grande do Norte,RN,2019-09-07,2019-11-09,Óleo - Não Observado,-6.46699166666667,-34.9715055555556
2401404,Barra do Guaju,2401404_1,Baía Formosa,Rio Grande do Norte,RN,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-6.48463055555556,-34.9690638888889
2927408,Praia de Stella Maris,2927408_12,Salvador,Bahia,BA,2019-11-01,2019-11-09,Óleo - Não Observado,-12.9366333333333,-38.326425
2908606,Poças e Siribinha até a foz do Rio Itapicuru,2908606_23,Conde,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestígios/Esparsos,-11.80185,-37.5404805555556
2401404,Praia do Pontal,2401404_4,Baía Formosa,Rio Grande do Norte,RN,2019-10-27,NA,Oleada - Vestígios/Esparsos,-6.32128055555556,-35.0344944444444
2402600,Praia de Porto Mirim,2402600_1,Ceará-Mirim,Rio Grande do Norte,RN,2019-10-27,2019-11-10,Óleo - Não Observado,-5.56428333333333,-35.2390138888889
2927408,Amaralina,2927408_14,Salvador,Bahia,BA,2019-10-17,2019-11-08,Óleo - Não Observado,-13.0149333333333,-38.4714916666667
2401404,Baía Formosa,2401404_3,Baía Formosa,Rio Grande do Norte,RN,2019-09-07,2019-11-09,Óleo - Não Observado,-6.36791388888889,-35.0023027777778
2927408,Praia de Ipitanga,2927408_13,Salvador,Bahia,BA,2019-10-21,2019-11-08,Óleo - Não Observado,-12.9169972222222,-38.3092916666667
2402600,Jacumã,2402600_2,Ceará-Mirim,Rio Grande do Norte,RN,2019-09-11,2019-11-11,Óleo - Não Observado,-5.58308611111111,-35.2265277777778
3204906,Praia da Barra Nova,3204906_23,São Mateus,Espírito Santo,ES,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-18.908325,-39.7446194444444
2927408,Praia da Paciência,2927408_19,Salvador,Bahia,BA,2019-10-17,2019-11-11,Óleo - Não Observado,-13.0119166666667,-38.5019222222222
2110278,Santo Amaro do Maranhão,2110278_2,Santo Amaro do Maranhão,Maranhão,MA,2019-09-25,2019-10-20,Oleada - Vestígios/Esparsos,-2.34246111111111,-43.3495666666667
2110278,Travosa,2110278_1,Santo Amaro do Maranhão,Maranhão,MA,2019-09-25,2019-11-03,Óleo - Não Observado,-2.405575,-43.1349194444444
2913457,Ponta dos Tubarões,2913457_10,Igrapiúna,Bahia,BA,2019-11-10,2019-11-10,Oleada - Manchas,-13.8876305555556,-39.0161666666667
3203205,Praia do Pontal do Ipiranga,3203205_5,Linhares,Espírito Santo,ES,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-19.1718361111111,-39.7100638888889
3203205,Praia do Pontal do Ipiranga,3203205_8,Linhares,Espírito Santo,ES,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-19.1992,-39.7058666666667
2703601,Foz do Rio Manguba,2703601_4,Japaratinga,Alagoas,AL,2019-10-21,2019-11-01,Oleada - Vestígios/Esparsos,-9.15630833333333,-35.2893
2914901,Praia do Pontal,2914901_3,Itacaré,Bahia,BA,2019-11-01,NA,Oleada - Vestígios/Esparsos,-14.270325,-38.9934472222222
2914901,Itacaré,2914901_2,Itacaré,Bahia,BA,2019-10-19,2019-10-28,Oleada - Manchas,-14.3833055555556,-39.0101
2601409,Várzea do Una,2601409_3,Barreiros,Pernambuco,PE,2019-10-28,2019-11-04,Óleo - Não Observado,-8.84501666666667,-35.1364333333333
2703601,Barreira do Boqueirão,2703601_3,Japaratinga,Alagoas,AL,2019-10-14,2019-11-09,Oleada - Vestígios/Esparsos,-9.12599722222222,-35.279125
2914901,Praia da Concha,2914901_5,Itacaré,Bahia,BA,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-14.2766694444444,-38.9868138888889
2703601,Praia de Bitingui,2703601_6,Japaratinga,Alagoas,AL,2019-10-28,2019-11-03,Oleada - Vestígios/Esparsos,-9.10723888888889,-35.2630833333333
2601409,Praia do Porto,2601409_2,Barreiros,Pernambuco,PE,2019-10-29,2019-11-01,Oleada - Vestígios/Esparsos,-8.81144722222222,-35.12145
2607604,Praia do Sossego,2607604_4,Ilha de Itamaracá,Pernambuco,PE,2019-10-28,2019-11-10,Óleo - Não Observado,-7.70905277777778,-34.8333722222222
2703601,Praia do Pontal do Boqueirão,2703601_5,Japaratinga,Alagoas,AL,2019-10-28,2019-11-06,Oleada - Manchas,-9.14114722222222,-35.2867722222222
2607604,Praia de Quatro Cantos,2607604_3,Ilha de Itamaracá,Pernambuco,PE,2019-10-25,2019-10-31,Óleo - Não Observado,-7.74168888888889,-34.8238111111111
2401404,Praia do Sagi,2401404_19,Baía Formosa,Rio Grande do Norte,RN,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-6.43127777777778,-34.9751
2703601,Praia de Japaratinga,2703601_2,Japaratinga,Alagoas,AL,2019-10-16,2019-11-03,Oleada - Vestígios/Esparsos,-9.08412777777778,-35.2510027777778
2914901,Praia da Coroinha,2914901_1,Itacaré,Bahia,BA,2019-11-01,2019-11-08,Oleada - Vestígios/Esparsos,-14.2766083333333,-38.9957611111111
2703601,Praia de Japaratinga,2703601_1,Japaratinga,Alagoas,AL,2019-11-03,2019-11-10,Óleo - Não Observado,-9.09034166666667,-35.2570888888889
2601409,Ponta das Ilhotas,2601409_1,Barreiros,Pernambuco,PE,2019-10-18,2019-11-11,Oleada - Vestígios/Esparsos,-8.78360277777778,-35.1039805555556
2607604,Pontal do Jaguaribe,2607604_2,Ilha de Itamaracá,Pernambuco,PE,2019-10-25,2019-11-10,Óleo - Não Observado,-7.72517777777778,-34.8283527777778
2607604,Praia de Jaguaribe,2607604_1,Ilha de Itamaracá,Pernambuco,PE,2019-10-24,2019-11-08,Óleo - Não Observado,-7.73260277777778,-34.8251527777778
2707404,Praia de Lages,2707404_1,Porto de Pedras,Alagoas,AL,2019-11-01,2019-11-09,Óleo - Não Observado,-9.19633611111111,-35.3131444444444
2908606,Praia de Siribinha,2908606_15,Conde,Bahia,BA,2019-10-29,2019-11-04,Oleada - Vestígios/Esparsos,-11.7680611111111,-37.5259277777778
2607901,Candeias,2607901_4,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-10-30,Oleada - Vestígios/Esparsos,-8.19539722222222,-34.9175861111111
2607901,Barra da Jangada,2607901_3,Jaboatão dos Guararapes,Pernambuco,PE,2019-10-24,2019-10-31,Óleo - Não Observado,-8.21298333333333,-34.9187111111111
2607901,Piedade,2607901_2,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-11-02,Óleo - Não Observado,-8.17771666666667,-34.9160083333333
2607901,Praia da Barra da Jangada,2607901_1,Jaboatão dos Guararapes,Pernambuco,PE,2019-11-04,2019-11-09,Oleada - Vestígios/Esparsos,-8.22099444444444,-34.9229666666667
2707404,Rio Manguaba,2707404_12,Porto de Pedras,Alagoas,AL,2019-11-07,2019-11-09,Oleada - Vestígios/Esparsos,-9.14871111111111,-35.293275
2922607,Barra dos Carvalhos,2922607_3,Nilo Peçanha,Bahia,BA,2019-10-25,NA,Oleada - Vestígios/Esparsos,-13.6904722222222,-38.9657416666667
2925501,Praia da Paixão,2925501_61,Prado,Bahia,BA,2019-11-08,2019-11-09,Oleada - Vestígios/Esparsos,-17.2536638888889,-39.2170388888889
2707404,Foz do Rio Manguaba,2707404_3,Porto de Pedras,Alagoas,AL,2019-11-06,2019-11-09,Oleada - Vestígios/Esparsos,-9.15841666666667,-35.2950916666667
2707404,Foz do rio Tatuamunha,2707404_2,Porto de Pedras,Alagoas,AL,2019-10-22,NA,Oleada - Vestígios/Esparsos,-9.22494166666667,-35.3321861111111
2403251,Pirangi do Norte,2403251_2,Parnamirim,Rio Grande do Norte,RN,2019-09-11,2019-11-11,Óleo - Não Observado,-5.97240277777778,-35.126625
2908606,Itariri,2908606_17,Conde,Bahia,BA,2019-10-05,2019-11-05,Oleada - Vestígios/Esparsos,-11.9686083333333,-37.6192861111111
2414407,Praia Carnaubinhas,2414407_4,Touros,Rio Grande do Norte,RN,2019-10-21,2019-11-05,Óleo - Não Observado,-5.20171666666667,-35.4514888888889
2910602,Foz do Rio Inhampube,2910602_11,Esplanada,Bahia,BA,2019-10-07,2019-10-30,Oleada - Vestígios/Esparsos,-12.0999166666667,-37.6869333333333
2403251,Barreira do Inferno,2403251_1,Parnamirim,Rio Grande do Norte,RN,2019-09-11,2019-09-23,Óleo - Não Observado,-5.93571388888889,-35.1544861111111
2908606,Praia de Poças,2908606_16,Conde,Bahia,BA,2019-10-20,2019-11-03,Oleada - Vestígios/Esparsos,-11.8101916666667,-37.5444083333333
2908606,Praia de Siribinha,2908606_19,Conde,Bahia,BA,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-11.7598972222222,-37.5216305555556
2908606,Sítio do Conde,2908606_18,Conde,Bahia,BA,2019-10-04,2019-11-06,Óleo - Não Observado,-11.8520722222222,-37.5635138888889
2414407,Praia do Calcanhar,2414407_1,Touros,Rio Grande do Norte,RN,2019-09-14,2019-10-27,Óleo - Não Observado,-5.16250555555556,-35.485025
2414407,Praia de Touros,2414407_3,Touros,Rio Grande do Norte,RN,2019-09-14,2019-11-03,Óleo - Não Observado,-5.19058333333333,-35.4633694444444
2414407,Perobas,2414407_2,Touros,Rio Grande do Norte,RN,2019-09-11,2019-11-11,Óleo - Não Observado,-5.25493888888889,-35.3909555555556
2921005,Praia do Forte,2921005_2,Mata de São João,Bahia,BA,2019-10-08,2019-11-11,Óleo - Não Observado,-12.5706555555556,-37.9969527777778
2925501,Praia do Centro,2925501_68,Prado,Bahia,BA,2019-11-06,2019-11-11,Oleada - Vestígios/Esparsos,-17.3168972222222,-39.2200694444444
3204906,Praia de Urussuquara,3204906_38,São Mateus,Espírito Santo,ES,2019-11-09,2019-11-10,Oleada - Vestígios/Esparsos,-19.0451194444444,-39.7267861111111
2921005,Imbassaí,2921005_1,Mata de São João,Bahia,BA,2019-10-10,2019-11-08,Oleada - Vestígios/Esparsos,-12.498975,-37.9592083333333
2917904,Conde,2917904_7,Jandaíra,Bahia,BA,2019-10-05,2019-10-05,Oleada - Vestígios/Esparsos,-11.7423583333333,-37.5160722222222
2925501,Praia da Amendoeira,2925501_63,Prado,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestígios/Esparsos,-17.2715583333333,-39.219425
2900801,Praia do quati,2900801_12,Alcobaça,Bahia,BA,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-17.4491222222222,-39.1923083333333
2917904,Mangue Seco,2917904_6,Jandaíra,Bahia,BA,2019-10-04,2019-10-28,Oleada - Vestígios/Esparsos,-11.4619388888889,-37.3513972222222
2704708,Praia do Francês,2704708_1,Marechal Deodoro,Alagoas,AL,2019-09-18,2019-10-27,Óleo - Não Observado,-9.76736666666667,-35.8366527777778
2504603,Praia do Amor,2504603_1,Conde,Paraíba,PB,2019-09-30,2019-11-05,Óleo - Não Observado,-7.27180277777778,-34.8022972222222
2905404,Praia de Cueira,2905404_23,Cairu,Bahia,BA,2019-11-09,2019-11-11,Oleada - Vestígios/Esparsos,-13.5893361111111,-38.9138527777778
2313500,Praia de Mundaú,2313500_1,Trairi,Ceará,CE,2019-11-08,2019-11-11,Óleo - Não Observado,-3.17851388888889,-39.3722861111111
2504603,Praia de Gramame,2504603_3,Conde,Paraíba,PB,2019-08-30,2019-11-11,Óleo - Não Observado,-7.25378611111111,-34.8059833333333
2905404,Praia de Tassimirim,2905404_22,Cairu,Bahia,BA,2019-11-09,2019-11-11,Oleada - Vestígios/Esparsos,-13.5787944444444,-38.9201583333333
2504603,Praia de Jacumã,2504603_2,Conde,Paraíba,PB,2019-08-30,2019-11-11,Óleo - Não Observado,-7.28030833333333,-34.7995083333333
2914901,Praia do Resende,2914901_14,Itacaré,Bahia,BA,2019-11-07,2019-11-07,Oleada - Vestígios/Esparsos,-14.2840388888889,-38.984475
2900801,Praia dos Coqueiros,2900801_17,Alcobaça,Bahia,BA,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-17.4950444444444,-39.1927027777778
2900801,Praia dos Corais,2900801_15,Alcobaça,Bahia,BA,2019-11-08,2019-11-08,Oleada - Vestígios/Esparsos,-17.4765916666667,-39.1929722222222
2906907,Praia do Grauçá,2906907_14,Caravelas,Bahia,BA,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-17.7283055555556,-39.1789111111111
2408201,Praia de Barra de Tabatinga,2408201_17,Nísia Floresta,Rio Grande do Norte,RN,2019-11-10,2019-11-10,Oleada - Vestígios/Esparsos,-6.0694,-35.0986305555556
2932903,Praia de Guaibim,2932903_22,Valença,Bahia,BA,2019-11-05,2019-11-05,Oleada - Manchas,-13.2682444444444,-38.9585972222222
2408201,Praia de Barra de Tabatinga,2408201_16,Nísia Floresta,Rio Grande do Norte,RN,2019-11-05,2019-11-09,Oleada - Vestígios/Esparsos,-6.05611944444444,-35.100225
2312403,Praia de Taíba,2312403_1,São Gonçalo do Amarante,Ceará,CE,2019-09-23,2019-10-18,Óleo - Não Observado,-3.512975,-38.8830694444444
